,SCORE,AUPR_PVAL,AUPR_SCORE,AUROC_PVAL,AUROC_SCORE,Net1_AUPR,Net2_AUPR,Net3_AUPR,Net4_AUPR,Net5_AUPR,Net1_AUROC,Net2_AUROC,Net3_AUROC,Net4_AUROC,Net5_AUROC,N,confidence_thresh
21,4.97968773067,6.92027696671e-06,5.15987652365,1.58672280019e-05,4.79949893768,0.688855455815,0.843953745569,0.535144918826,0.483314527918,,0.919447640967,0.923555555556,0.638368983957,0.728615384615,,10.0,0.14
22,4.97695977105,6.85171206872e-06,5.16420089579,1.62286111253e-05,4.78971864631,0.927531157817,0.483314527918,0.535144918826,0.845615719554,,0.96875,0.728615384615,0.638368983957,0.921777777778,,10.0,0.07
23,4.97695977105,6.85171206872e-06,5.16420089579,1.62286111253e-05,4.78971864631,0.845615719554,0.535144918826,0.688855455815,0.927531157817,,0.921777777778,0.638368983957,0.919447640967,0.96875,,10.0,0.1
24,4.93468949107,8.17985859853e-06,5.08725420371,1.65148723641e-05,4.78212477842,0.840377240937,0.491368733339,0.927531157817,0.641938309674,,0.922666666667,0.731076923077,0.96875,0.914844649022,,10.0,0.21
25,4.97968773067,6.92027696671e-06,5.15987652365,1.58672280019e-05,4.79949893768,0.688855455815,0.843953745569,0.535144918826,0.483314527918,,0.919447640967,0.923555555556,0.638368983957,0.728615384615,,10.0,0.13
26,4.96171086563,7.40541773846e-06,5.13045043797,1.61075210181e-05,4.79297129329,0.840377240937,0.491368733339,0.927531157817,0.666254615595,,0.922666666667,0.731076923077,0.96875,0.917146144994,,10.0,0.19
27,43.5262135342,4.20721517871e-61,60.3760052754,2.10658121422e-27,26.676421793,0.848751773201,0.475609979587,0.765781032948,0.655772234037,,0.928152809822,0.822517712942,0.944075214784,0.886219974716,,50.0,0.06
28,43.3923811297,7.37397430964e-61,60.1322983798,2.22605617879e-27,26.6524638796,0.65745613427,0.505271959416,0.464529649264,0.835685664833,,0.886329431209,0.791866812227,0.821974456807,0.927782012195,,50.0,0.2
29,43.5741447668,3.25857926281e-61,60.4869717106,2.1811331427e-27,26.661317823,0.475649366313,0.501104982221,0.659618775099,0.767052529779,,0.822208006174,0.791656659389,0.886280175787,0.943913113957,,50.0,0.15
30,42.1567898447,1.30110906274e-58,57.8856862981,3.73341792925e-27,26.4278933912,0.810451302893,0.443073198478,0.760222579764,0.630050391652,,0.924594182597,0.819344487854,0.943582158102,0.885141828252,,50.0,0.0
31,43.722249063,1.69815365297e-61,60.7700230163,2.11604495635e-27,26.6744751098,0.770809681247,0.480073134018,0.847099926964,0.502274847687,,0.944014426974,0.822408553999,0.928091010218,0.791708515284,,50.0,0.12
32,43.4702329193,5.20217767139e-61,60.2838148193,2.20469735311e-27,26.6566510193,0.662512581143,0.503255698481,0.838606666675,0.467221580938,,0.886455306177,0.791738537118,0.927890161503,0.822022689829,,50.0,0.18
33,42.5975867719,2.18071446304e-59,58.6614011961,2.92568558764e-27,26.5337723477,0.769812746818,0.827037298409,0.447299014072,0.488526525124,,0.944156265197,0.927297915293,0.819730352025,0.790990720524,,50.0,0.01
34,43.3944477416,7.35051506743e-61,60.1336822278,2.21200826155e-27,26.6552132553,0.470568890565,0.844905893289,0.765781032948,0.652605505934,,0.82206838427,0.928018910679,0.944075214784,0.886105045397,,50.0,0.05
35,43.7348314812,1.61133904579e-61,60.792813069,2.10450570127e-27,26.6768498934,0.768819819622,0.852881377654,0.478659152413,0.502016927424,,0.943960393365,0.92826095913,0.822347628078,0.791700327511,,50.0,0.1
36,43.5549192556,3.55267125952e-61,60.4494449774,2.18578009272e-27,26.6603935338,0.841767520854,0.503255698481,0.657006105041,0.767052529779,,0.927972560976,0.791738537118,0.88623639319,0.943913113957,,50.0,0.16
37,43.1787923171,1.94295961201e-60,59.7115362269,2.25918394338e-27,26.6460484073,0.743751701303,0.47058169965,0.832226558947,0.502100482614,,0.943487599287,0.822159773152,0.927771712261,0.79178220524,,50.0,0.24
38,43.2283458041,1.5402963616e-60,59.8123957104,2.26831885239e-27,26.6442958977,0.832226558947,0.502131079945,0.655453263871,0.746895738379,,0.927771712261,0.791776746725,0.886176192118,0.943555141298,,50.0,0.23
39,43.7521195181,1.49087458838e-61,60.8265588876,2.10048629144e-27,26.6776801485,0.770809681247,0.480085921335,0.850917195453,0.502016927424,,0.944014426974,0.82241870832,0.928199159525,0.791700327511,,50.0,0.11
40,42.9174947108,5.48660189122e-60,59.2606965511,2.66506085083e-27,26.5742928704,0.769812746818,0.451183195084,0.833779282242,0.495990179578,,0.944156265197,0.82027868532,0.927576013514,0.791441048035,,50.0,0.02
41,43.5818740773,3.19508438224e-61,60.4955176676,2.14669088933e-27,26.6682304869,0.761199504,0.477404274665,0.849796149094,0.499861860919,,0.94369022532,0.822403476839,0.92817340969,0.791615720524,,50.0,0.08
42,43.3904308843,7.43474230459e-61,60.12873408,2.22778005418e-27,26.6521276887,0.654786389314,0.505271959416,0.467180714648,0.834362676543,,0.886209029066,0.791866812227,0.82205822995,0.92775626236,,50.0,0.21
43,43.4024364792,7.03284439679e-61,60.1528689913,2.22841479329e-27,26.6520039671,0.763413729035,0.465702132768,0.835685664833,0.503255698481,,0.943859080348,0.822009996928,0.927782012195,0.791738537118,,50.0,0.19
44,43.6022109521,2.8885115711e-61,60.5393258884,2.16224043262e-27,26.6650960159,0.767258438922,0.477743282727,0.84274735155,0.501104982221,,0.943919868158,0.822314626537,0.927962261042,0.791656659389,,50.0,0.13
45,43.6006180642,2.91077431146e-61,60.5359914665,2.16150048899e-27,26.6652446619,0.659507949229,0.501104982221,0.477743282727,0.84274735155,,0.886296594261,0.791656659389,0.822314626537,0.927962261042,,50.0,0.14
46,43.5399668122,3.91630208881e-61,60.4071238157,2.12417450196e-27,26.6728098086,0.659047728738,0.499861860919,0.846576482732,0.480828407297,,0.886334904034,0.791615720524,0.928075560316,0.822756339469,,50.0,0.07
47,43.613508115,2.75616518344e-61,60.5596947577,2.15118879785e-27,26.6673214723,0.659047728738,0.498108957118,0.477252437374,0.852881377654,,0.886334904034,0.791528384279,0.822266393515,0.92826095913,,50.0,0.09
48,42.8972626632,6.06332818879e-60,59.2172889241,2.64705885651e-27,26.5772364022,0.833779282242,0.495990179578,0.643489362157,0.760115843345,,0.927576013514,0.791441048035,0.885743838968,0.943906359756,,50.0,0.03
